order_id,customer_id,product_name,item_price,quantity,order_date
7b523218-f5a0-4748-b63e-d52c98556d16,3d4d365e-50d4-45e5-bcd7-27ddebead6f3,Keyboard,853.74,7,2026-06-13 14:35:51.000000
916834a8-ce4b-49c2-9797-de2f37f1dcc1,fb341f20-298f-4925-8beb-cc709a685638,Monitor,60.91,10,2026-04-12 03:42:25.000000
ef4ea6fa-ef5b-4bc5-b10a-9ef6b47f4a0a,d46ebcfd-5495-4e35-9c17-34d9c3be1b08,Monitor,1496.39,1,2026-06-04 14:20:14.000000
3966aa10-01ca-47af-ba4b-153c51d5b199,27d0cfc7-50ff-41f4-8e3b-2fae414cdb5d,Headphones,1715.55,4,2026-03-29 21:29:00.000000
b9662d06-0074-46f0-ad0d-186cbdfb79eb,cefdb034-e1d9-4ca7-95c6-d0aa2b4a0e80,Camera,127.24,9,2026-06-16 01:48:42.000000
20b5316f-9a20-42a9-bb37-f893c4155c54,5d2cd574-19cd-4e36-aca9-21fe442b338e,Tablet,239.64,7,2026-01-16 04:35:07.000000
349617d8-8c91-416e-96fc-9df31e27603f,da6ae3aa-007f-40bb-b582-2061ccc12017,Headphones,955.73,3,2026-02-01 00:01:35.000000
f9ce38f9-c5d0-4cc4-8728-53f3645507e9,8cb64f72-1008-4952-aabc-51b0b3c775aa,Headphones,581.04,7,2026-04-29 20:00:25.000000
45917667-8dda-4aaf-91a3-3b5cd33031da,af809968-cca5-405e-a615-1dab7328fb04,Tablet,1820.81,7,2026-04-14 18:21:12.000000
b6c6cbcc-7e1b-42a5-bf73-901d41ee9d7d,993e9001-c803-4e29-8215-76bcbd51952f,Mouse,1114.99,10,2026-04-14 01:07:41.000000
bf6dcf4b-8b0e-446d-b89d-06ebc02bf4fa,e8dc49fd-5494-4ea7-8df3-ecda52aa16b6,Phone,900.87,3,2026-02-10 10:02:48.000000
0df1ba9e-4919-415f-a24f-3c35c905d335,538bbec2-b75a-4b4f-bc47-8d59054ccccb,Mouse,1211.48,2,2026-05-11 01:25:56.000000
cdeb5277-721a-414c-a60f-e8647a61bbb3,a42a60e7-a750-4475-a1ec-82a3a1623d61,Phone,1038.28,7,2026-02-14 20:25:10.000000
4299b825-fa6e-4fb6-bd53-ea6dba130d4e,4578990a-62f7-4607-abd7-96c8f0e2559d,Tablet,1876.65,8,2026-02-15 10:53:29.000000
5f4b62c5-9e88-47ff-b0f3-27525f622444,7aa2f2b9-63be-4878-8fe9-e8c25860edbc,Mouse,1838.23,9,2026-01-06 11:44:40.000000
b6ac2c8b-da35-40b1-be30-366489954ab5,4f179d48-0809-47d0-afeb-085eec0f5896,Keyboard,1710.97,7,2026-06-14 14:12:57.000000
acdc257f-2807-4f55-ad88-daa2561ee651,3e6fc481-501a-442e-b36b-b341bc7ddf9e,Phone,1670.36,1,2026-02-19 04:28:37.000000
9b4da2aa-f8ce-4e2a-814e-ce70f3294e3a,b0556cf0-fd37-430e-86ce-391a04ee19e2,Mouse,530.54,1,2026-05-15 22:54:42.000000
988a6799-dd36-4900-a3dd-80edc19e3481,98ab8825-2fd5-4cf6-a532-a99ee2bb2641,Headphones,1736.47,8,2026-04-12 17:02:10.000000
1e757de0-271b-4c0a-90a9-b8b262d22183,37223cdc-db3b-47eb-980e-5bbafc1d15c3,Tablet,1721.61,2,2026-03-02 10:35:26.000000
53331215-e656-42ab-800a-59f37e7ddb0e,6e1e631d-a217-484f-8688-9579d46211cd,Phone,1535.73,4,2026-04-18 10:55:55.000000
1b332c7f-4dc4-4e96-82bd-efc7c29a8bfa,0cd27a7a-76d3-4b1e-a8d7-01700b0024d1,Keyboard,1683.75,10,2026-01-24 02:16:00.000000
f873b11d-2f4e-4073-acd5-d12aba010a80,26879fa4-bc26-41fe-9929-bb65477b65aa,Keyboard,1778.17,10,2026-01-28 16:18:28.000000
734eaef9-f913-4031-8c09-d5a34133ef7e,7dc997fd-8d13-4095-8e03-4d50fda40406,Laptop,1288.95,10,2026-03-13 12:07:28.000000
492209ef-0c7a-444a-8647-9cac14836595,70422a98-d9c6-4c50-86a3-ec59ce56470c,Camera,887.8,1,2026-06-03 01:28:42.000000
4ff385ff-ca5b-4cb2-ba2a-01c86596554c,eb3ad337-6c3d-4b85-9fc6-645ceaeee732,Laptop,900.02,4,2026-05-12 19:49:48.000000
8e14035c-0444-48e1-8529-569051f8d1ef,1f59cef4-3531-4c17-a449-d295833bbe23,Monitor,755.33,7,2026-04-04 15:02:45.000000
702c8ac4-0ccc-4c89-abde-a3fcfdc2bae8,a3b86200-65b9-40ff-a7a0-639a881e57cd,Phone,1998.73,9,2026-04-01 10:27:22.000000
31dee0e6-4bc9-4d77-acf8-eb3f4e0fcaae,dbe5dc9a-71f8-481a-b368-941163531c4d,Tablet,141.53,1,2026-05-27 01:25:29.000000
8b17a53e-d4ce-4d0c-ab15-062358795b5b,39808d1e-f56e-4d28-9de2-9da2cbb58250,Monitor,860.72,2,2026-04-02 11:00:13.000000
89ff2157-3fed-49f9-8e9e-9457975fc037,e6d7dd3b-a162-441a-8e16-ee963f6766c6,Mouse,1868.14,3,2026-01-12 19:13:31.000000
1c5c8ffd-14ad-4974-b74a-dc6edf480ec2,fdc5d026-08ae-4e98-b49c-d065fa0aaaa9,Phone,91.91,3,2026-05-13 08:03:14.000000
95062eba-2ce5-41ac-a470-7bd81de4bcea,e29b6c0c-fb0b-405b-a04b-4b4e3c877229,Keyboard,383.2,4,2026-02-01 15:59:43.000000
7dcb66a0-6ab4-497d-b67b-52739143c690,7a435218-6fd9-4976-a4ed-41c0f6a9b176,Mouse,426.99,10,2026-03-29 11:43:48.000000
8bbd7946-1e8b-446f-a2be-3a75bdab950c,cb3c4676-2378-4529-9047-855afbc713a7,Keyboard,1694.42,1,2026-05-07 13:50:10.000000
3def1178-efb8-441e-bec7-5c6a84a68631,4702938b-d1f3-4d39-b489-c4b97b21f78c,Headphones,317.07,6,2026-03-29 04:05:53.000000
7455fe86-6bb4-4840-8678-4a4318c0c21e,1719cfcc-493d-463e-80cf-c61b9884ba67,Laptop,945.33,10,2026-03-28 07:41:33.000000
161d371c-06d4-4295-a189-005191d162c0,12e7a7da-766c-44b7-a211-244d572eef06,Phone,621.63,6,2026-02-13 02:41:00.000000
e9ee2146-3b46-494c-919e-90236cf2eda1,ea43a299-6e9e-49bf-a3f5-4e31538bf39b,Monitor,156.63,9,2026-01-02 09:11:42.000000
40941cf2-53f6-4114-b8a3-82fca6a5de52,53af7510-3dac-4531-9bac-b1719d3e054f,Mouse,647.69,3,2026-02-26 06:15:03.000000
ed277218-9adb-452a-a533-a4701dbabcb3,daf6ac9e-b617-4804-98a5-ffced77aa46b,Mouse,699.73,1,2026-05-16 05:53:21.000000
f12f881a-b107-4f7f-9b29-4fef9db12845,3957773d-9965-4ca4-8460-b1738a755342,Camera,230.53,9,2026-03-13 01:26:09.000000
35a14f1b-36ec-4134-ace2-1246fb5b367b,d52a5b4c-5ad9-4405-bd32-5cb7bcecff1e,Phone,1102.03,6,2026-01-04 14:42:48.000000
213f10c5-aec7-4fe4-9fd2-e7843963963f,da7b2730-f390-4017-83a6-ac6dfd5a942e,Monitor,495.08,3,2026-01-20 16:26:19.000000
896f1c4d-1b1d-44cd-88f6-70831e2adb63,025ef876-8b28-41bf-a020-be196a50a4c0,Phone,988.47,3,2026-05-31 09:27:26.000000
391caa73-0be0-4646-9474-b3ecf96c07ac,e089e486-acc7-46ce-a16a-9eb796e40c69,Keyboard,1417.45,6,2026-04-24 19:17:09.000000
b744c463-90a5-4bcd-8c2d-d95f896f7933,6984e23d-baec-42d0-817e-a2529e5c59ae,Camera,1737.21,6,2026-05-07 01:32:47.000000
042634a6-5ba3-4d62-82d4-6e4438b690fc,f4326e27-d06f-4181-b13a-910a85999521,Camera,316.32,9,2026-02-13 11:11:56.000000
dbacce9b-aa16-4b62-b4ab-26adf792e2e3,75536920-2cc5-4cfe-a55a-7b5895d412a8,Camera,761.98,4,2026-04-23 06:38:26.000000
f2a15a70-8949-49b6-9e63-667e3627e47d,3b076cdd-79bf-4976-80fd-c727fa450bfd,Monitor,1530.24,3,2026-04-02 16:59:18.000000
7cf020db-dfe2-471c-b81a-ec8901449369,27a201f7-bda3-465d-a9e1-dae52db5e716,Monitor,1488.56,4,2026-01-03 18:35:48.000000
9c6054e6-d1d3-4980-b36b-4247dae48873,0475a482-df59-486c-92e5-44c2bbaf833b,Laptop,1099.48,8,2026-03-11 19:12:52.000000
02b7c0d2-55bf-48e2-8fec-f9fe658aa0fd,68d5c4e8-7bac-47f3-adf2-e17636b3ad8d,Mouse,413.32,9,2026-02-26 01:46:05.000000
4eefc6bc-a878-4b99-996e-0a23a15f18de,0c44a764-9243-4874-89e6-0608b52ef7c9,Phone,1558.1,8,2026-04-24 00:03:55.000000
cab0d2fc-27bb-4acc-9f84-fdfb0aa24488,7334fbc0-aa96-4bf1-b6e1-918ca108b71e,Monitor,383.73,3,2026-04-17 12:27:39.000000
6506e8cb-314d-42c5-b2c4-b92b4d30a0f6,e4b4bb2f-4407-4dc8-9e1f-ec49d5666781,Monitor,663.05,9,2026-04-10 16:02:16.000000
28677c30-25c2-41d4-92fb-5eccb59c4ede,c15ba7f9-0e0b-4f86-a4ab-1cca99c562cb,Mouse,160.95,3,2026-04-19 08:31:28.000000
cfc6df5c-8813-4385-8532-a7575cd2749b,3d861b93-a039-476d-8b49-884216aeea41,Mouse,253.28,2,2026-02-22 03:06:07.000000
51bdd426-0bcc-4272-98f8-63765c311e84,1906ca9c-2b94-417a-aecc-37b30da4692d,Laptop,452.88,3,2026-03-25 21:03:48.000000
22126dd1-d4a3-4f94-a733-1cbcc0be25d6,7c3e4d2f-6f90-40e9-ae8c-26e5a1d877b7,Keyboard,1855.36,1,2026-05-29 19:42:28.000000
d6c39f95-09d5-4ada-8af2-3c84db43409d,323a12e3-fb5c-406a-9204-665e3f66f12d,Camera,1873.53,2,2026-03-26 07:07:19.000000
4537a83d-4676-493d-bd4d-39fdc3526d90,2e28ff15-8e73-4aad-b3a9-cf0a7c0507f3,Keyboard,284.1,1,2026-02-12 21:08:16.000000
f47b9be2-1663-41bc-958e-ee00a361e32d,c2f750c4-9005-417e-9138-d282307ec3b9,Monitor,1860.51,4,2026-01-14 10:37:03.000000
e3506d1e-18d9-4ab1-924b-2e53a5275535,4d77fe2e-2f99-423c-9a5b-28ecc0221658,Mouse,1340.92,7,2026-01-10 19:07:41.000000
,9056be0d-e566-4e52-a0cd-99388418c40b,Bad Product,100.0,1,2026-06-20 00:57:31.744685
b96b595e-3ad5-4754-ab14-7c1e737926bf,bf5c8bbb-f2ce-411b-aba5-258468ee8112,Bad Product,-50.0,2,2026-06-20 00:57:31.744685
6fb14b65-9414-4bbc-ae1e-d72b9bd6206c,86d96c82-ec12-4553-80c3-a55f9969dd1d,Bad Product,50.0,0,2026-06-20 00:57:31.744685
