order_id,customer_id,product_name,item_price,quantity,order_date
7028cab6-dbd7-4584-93c6-63191df7887d,1284b13c-159c-426f-b19c-11bfa6a57e20,Laptop,684.53,8,2026-05-16 00:45:19.000000
c9871bc6-4db9-46fa-8260-8e3b0374c4f8,d0552a05-f492-437f-9e50-1420a74b95af,Phone,959.13,4,2026-03-08 15:47:33.000000
ec5110df-c95e-4058-acc0-c78ecbecce4d,4f2e4dac-2658-4197-938d-ea9d50375e30,Keyboard,1494.57,6,2026-02-10 19:08:44.000000
2e23c983-4d0d-4faf-a052-d94dc0e95a84,27a60174-0b88-48a7-835a-25e79ce38576,Mouse,411.84,10,2026-05-14 06:27:39.000000
a41a3497-dc0f-4965-9fb5-53d104018d97,8be9ebc5-362a-4b2b-bb52-dbbfa9282480,Camera,1176.32,7,2026-05-21 09:20:18.000000
6ca258a5-fb5a-4268-a60b-a8a78c7c7769,9080f069-411b-40fe-b7a2-70b24ec09024,Tablet,1901.69,4,2026-04-30 06:00:53.000000
94aff50f-9382-47ca-a61e-9bd5c8cde326,3de35949-2224-4c39-b90e-86523173dccc,Laptop,1381.93,4,2026-05-15 08:09:26.000000
82776d1e-cdb5-4c19-a140-57b459e6a64e,625c70cd-99c0-474a-b0d3-9c37538d4f0e,Phone,112.0,10,2026-05-04 10:32:02.000000
d6507e17-0b56-49ef-88dc-2d4269d416cb,e6629992-87dc-4e07-a715-b9a94fa37744,Headphones,1288.45,8,2026-02-17 06:57:23.000000
460547cf-3852-4888-b2f9-4a29d883ee28,78667dec-7181-4684-83e0-a018c9d17f42,Tablet,277.43,8,2026-03-14 14:08:32.000000
51cefe89-14b0-405e-aee3-1605287e51a8,922c5639-0af8-4a67-851d-e1be31427e12,Mouse,1189.21,6,2026-04-27 12:42:32.000000
766becda-cffd-4e0f-9c14-b830373c3cb3,40ebdc41-0e45-4e5a-b198-031d6daf8ea6,Laptop,1757.68,4,2026-02-27 14:42:12.000000
14824e0d-ae4b-4337-a261-83a2a6ea4f2c,74857f63-b7e8-4df7-abb6-4e214773a503,Keyboard,224.24,6,2026-06-04 08:13:51.000000
9e2bd433-3fab-4ec6-8c3e-7f5e40912ffa,8107919b-6b22-4908-958d-710cf3bbf46b,Phone,1096.06,8,2026-04-18 11:33:30.000000
32f292b9-9303-44fa-aa2b-5befb0eceed7,9235ffa1-72a3-4872-bbe2-2f96ede33154,Tablet,438.41,9,2026-05-16 02:32:20.000000
b632371b-76d6-418e-94cb-be2a7c757fc2,849155cd-ac6f-455c-a011-585759d28a0e,Phone,960.89,4,2026-01-02 09:19:57.000000
ecb482f4-8600-43cc-92a0-066f70397dd7,55290f7d-0207-4279-a881-8d9dd33519b7,Monitor,838.11,1,2026-05-14 06:49:50.000000
881b89af-b60a-4fad-ac63-3310df1ef681,f18f3f0d-bfe4-4bad-877b-0edad57f8036,Laptop,1225.95,1,2026-02-24 15:47:53.000000
175095c1-427f-4a24-ab8f-b8e2792ab922,48607fec-7eb4-49cc-b7f6-61dd1c352bbc,Phone,214.36,8,2026-01-28 04:08:14.000000
4f14f7fe-879e-4f29-be01-4394437a61e4,94e3efea-8b76-481c-9d68-481f02a40cd6,Tablet,248.1,9,2026-04-07 18:13:15.000000
4ca7497d-eece-4cc1-be21-cc8f662a7d59,4d185d17-48a2-42ea-9903-c7f61c936f2d,Mouse,385.84,4,2026-03-26 10:22:36.000000
708f07a2-0170-4cab-b4e5-0b92f0e60b57,b03810f7-f5f0-4cc7-bcae-e51b028ff209,Mouse,1576.26,6,2026-02-08 21:39:02.000000
f505161e-10ff-4193-ab66-a276363bdbdb,74e53fa1-31c3-4009-b06e-ad0663de1ccd,Keyboard,651.22,9,2026-05-27 07:30:08.000000
9ccac020-f085-410f-a85b-c7425baa4329,a4350b79-e440-4ede-bf74-c3e4d6653152,Monitor,1643.44,9,2026-05-08 18:00:34.000000
240bd5f6-be8e-4356-9397-e362743cad6d,c739701a-8a46-4556-b12b-32aff41bb7ef,Headphones,283.61,3,2026-05-21 09:01:07.000000
42acb6f2-1d03-4150-bfd9-5fa161fa65d5,cd454fc1-5bb7-4785-a42f-508ec5decabd,Laptop,1553.08,5,2026-01-31 09:36:38.000000
48acb91c-c3ff-41d4-9678-981dfe9fcfc3,d4c937df-7f56-4152-8414-c183ef9c2fc3,Headphones,1537.2,6,2026-03-23 23:06:57.000000
fa8319c6-fa58-4df6-9b2c-92bd190aa872,b72918fd-a84d-42cb-876d-acc6ecc68ae0,Camera,1932.2,1,2026-03-01 03:54:03.000000
5cd535f2-6f95-4808-ac8a-633075b57068,5aaad32e-a083-4c97-8902-028e9632ec3b,Phone,1811.84,10,2026-01-28 06:14:55.000000
3ab778c5-51b3-45d7-afe6-eae1d0881ae1,fcbed194-6264-40df-acef-25ba3367ad85,Camera,1459.72,3,2026-04-21 19:14:27.000000
401db3ce-7061-4519-8da1-7a9a85411ebc,e2e13adf-1c30-48b1-820b-c1148f48bb18,Tablet,1820.09,4,2026-01-21 20:19:25.000000
71e69620-49d6-4724-ad0d-2a0ca69f15db,305abf96-4365-4749-b81a-578c41c3eb31,Keyboard,223.1,10,2026-06-03 11:22:52.000000
69f551dc-e4fd-4146-95f9-f9676d89252f,121e73d6-9502-4801-9ac4-41a494a4ed76,Monitor,461.55,7,2026-03-18 13:54:26.000000
06550d53-5b5c-4fa2-86fa-a186f7a60acc,2e8a43f1-c954-4b0f-972e-34e4f26e0d19,Phone,1979.46,4,2026-01-18 08:22:39.000000
12846a4c-9645-4442-8285-58fda1452309,5837b6de-e7bf-4e75-b442-1d06cad1afbd,Headphones,535.86,8,2026-04-04 11:33:32.000000
c2f68fb7-7d70-40cb-92c6-4edeb3681f38,3fdbdcb6-d183-4e0b-b6cf-03d0a887e9a9,Camera,1837.12,7,2026-05-24 22:51:22.000000
330008da-cdc3-4c62-bd6a-94474452e40c,c4955d0d-3afd-4c64-96ab-b54dec0ccdbf,Keyboard,614.41,4,2026-04-19 09:07:47.000000
272e970d-a244-4da5-a634-7edf89c59279,b89d3cf7-96e8-42c0-8949-47b288f24167,Headphones,899.67,1,2026-04-22 05:15:02.000000
fc8b54f4-3376-4ce8-8eda-7fd5b7803c59,9dde94ef-03a3-4528-939e-f9b2f8bea966,Mouse,1628.94,6,2026-03-24 10:52:38.000000
8f2bb8d7-5977-4c8c-b128-e6629d59d46b,3e05d30b-fbc6-4b1e-81d5-4faa236ed754,Keyboard,711.72,9,2026-06-18 10:16:18.000000
c76a4160-c2aa-4cd7-87c3-a3fdcb566f00,4b1f4974-ad3a-481a-97b6-476379029660,Headphones,584.21,5,2026-02-19 12:39:34.000000
6d0a6c68-9476-4200-8f5e-32c299030feb,3b374b1c-4142-4bf4-bacc-bbeacaf2dbbc,Laptop,1251.91,10,2026-05-26 09:19:00.000000
4cd35a4b-fb43-460c-b378-a2ca8f059ef5,01277613-d4e7-4578-be2a-cb72a5f4333c,Headphones,1647.04,10,2026-05-08 04:59:23.000000
ae5411cf-24d1-4040-8a08-2e0bd4a20b5a,0e34a77c-f592-4f9b-9f80-ae363e067040,Camera,1271.65,7,2026-06-09 06:28:11.000000
8a9d496c-c4e9-41ab-b4d9-2f5547e3132d,7dbab9ab-804c-44b7-9915-776ac03cb9fc,Tablet,60.16,2,2026-05-05 08:47:21.000000
7dda366e-7b1f-4c51-b2ce-098443781562,d08e8181-b9e3-44f6-b348-196de0d03cb9,Keyboard,136.83,10,2026-06-10 23:26:19.000000
a1d78daf-f310-4904-9f79-5f28c5c1ab81,9fe3e8eb-47c0-4eea-8c57-922e9797bf95,Keyboard,630.92,9,2026-02-28 15:57:55.000000
57193dbb-3f8e-459b-8f54-b044e4ba9ca4,8efa320e-1e7a-41f9-b5f7-d5c47c12158d,Tablet,167.43,1,2026-02-26 18:20:32.000000
599e61b3-92b1-4738-8d30-0e8b457200c5,c2be74e1-2581-4d69-940c-79b19eb5c75f,Headphones,669.16,1,2026-02-20 20:38:25.000000
7b6283b0-6f4c-4066-a943-468946eca9d0,c4ec236f-fe60-4a7d-9573-1d1623aee858,Laptop,1860.93,2,2026-04-25 11:41:37.000000
58faedfc-6835-4bae-aee9-240596d3b35d,41e83d16-76d7-42db-a0f0-6759738e644c,Phone,1122.82,8,2026-03-03 04:52:23.000000
d7bbe874-bfad-4da7-9729-f86a11186879,5c86b293-cf24-4edd-b2a5-42e8be76f6dc,Monitor,351.54,9,2026-02-05 16:15:49.000000
bda481c0-3a84-492d-a404-36276dd1b914,732b5b8d-00af-4876-99b1-95f959d7f80b,Headphones,683.8,6,2026-01-28 18:33:43.000000
0b757644-5c8f-47b1-9d1a-6acb56c2dd39,bf1aae1f-d4f1-4f54-b1ef-6d12fb0bc5e4,Mouse,1782.9,10,2026-01-30 19:10:57.000000
a7accaf1-74ea-49b7-89f1-bab8732f7b8b,bcc7e3aa-dc42-4a79-8082-e92cc7466ff8,Camera,1440.04,3,2026-02-10 00:22:26.000000
1f603e84-eb3f-4c07-9971-a083e611ec44,89009ac2-4d42-4642-8b46-dfd256883121,Headphones,1772.5,9,2026-01-27 18:45:43.000000
486d50cd-ecf9-4710-952c-5cfb9b2b2efb,9554c274-b4b1-4479-910e-3ce3e6d191ea,Tablet,1590.42,8,2026-01-07 17:00:04.000000
d0ec6b39-7555-4f0a-afe7-8230dcb57b9a,a8050a63-0a53-4c83-a97a-6a3567487296,Laptop,1845.02,2,2026-05-05 06:54:26.000000
,f1a9d065-d746-49e7-8daa-2d3f8f28c40d,Bad Product,100.0,1,2026-06-20 00:57:31.730319
7ac801fe-7f28-4a5b-b6f5-02ccb5d8a6f9,6c9f1d3f-22b0-4c10-904a-5a2b816c433a,Bad Product,-50.0,2,2026-06-20 00:57:31.730319
999e17a9-9d5b-438b-bf64-b4f7dddf14f1,1d14eca7-8f59-4f0e-ae8b-00ca3b6ecc16,Bad Product,50.0,0,2026-06-20 00:57:31.730319
